relative_path,pre_sha256,current_sha256,match
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\part_adv\fast\m1\m1_predictive_samples.parquet,11bd76f73c85e226ec804b3e887c5335d8088e5c65f901b8c52f53ab8129ed76,11bd76f73c85e226ec804b3e887c5335d8088e5c65f901b8c52f53ab8129ed76,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\part_adv\fast\m1\m1_propagated_cost_samples.parquet,7116f881c9cb842c9cd3440cc801ba180bc46f2f67c53cae7fd5eb99c81c0308,7116f881c9cb842c9cd3440cc801ba180bc46f2f67c53cae7fd5eb99c81c0308,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\part_adv\fast\m1\m4_selection_path.parquet,9f925e901b516f0baf6b1e2e9326f6c22831dd959bbbdfc35a03c525412e7fa0,9f925e901b516f0baf6b1e2e9326f6c22831dd959bbbdfc35a03c525412e7fa0,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\part_adv\fast\m2\m2_downstream_stability.parquet,ce06addf0bc30abb19d0e2d093808716fe337f7538be7329a0d7c38faa75f9c4,ce06addf0bc30abb19d0e2d093808716fe337f7538be7329a0d7c38faa75f9c4,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\part_adv\fast\m2\m2_sensitivity_results.parquet,e997de1513b1f6ad6ec2ed6b0364f00fdf4ca24b0a0acad104988130f2a3c044,e997de1513b1f6ad6ec2ed6b0364f00fdf4ca24b0a0acad104988130f2a3c044,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\part_adv\fast\m2\m2_structure_comparison.parquet,a436652c2bbfd9357bf4c97f064184843df15deaf68687846689ee7d54e3b19f,a436652c2bbfd9357bf4c97f064184843df15deaf68687846689ee7d54e3b19f,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\part_adv\fast\m4_common_support_cohort.parquet,614814d4f8a546ea67f3702e2dc410f9bdb78a8ab1877e2b6c1bf489423f44f5,614814d4f8a546ea67f3702e2dc410f9bdb78a8ab1877e2b6c1bf489423f44f5,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\part_adv\fast\m4\m4_variant_metrics.parquet,9cad3a69384c15b792fd045072d08ca1823dbd33a374c72ea480f8a161e6a0e4,9cad3a69384c15b792fd045072d08ca1823dbd33a374c72ea480f8a161e6a0e4,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\part_adv\fast\m4\m4_variant_scores.parquet,41d6a6e7f28bcbd82e7af0c3d6cf48d4a69f8f173e52e3ed7d459db4bdfdf2f1,41d6a6e7f28bcbd82e7af0c3d6cf48d4a69f8f173e52e3ed7d459db4bdfdf2f1,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\part_adv\fast\model_progress.json,eb45caca45a731df376298b56838b321d0ec2fed7ed52cf15a742f23ee6ab739,eb45caca45a731df376298b56838b321d0ec2fed7ed52cf15a742f23ee6ab739,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\part_adv\fast\run_state.json,1e6584eb317bd3acf95b475c7fb33e3f0f4b5033a63d119cbfcd7226be6f92c0,1e6584eb317bd3acf95b475c7fb33e3f0f4b5033a63d119cbfcd7226be6f92c0,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\part_adv\fast\run_summary.json,1e94f52a781be504e3e155339bda1abad2bdfe282a0177a894fa71839606cf76,1e94f52a781be504e3e155339bda1abad2bdfe282a0177a894fa71839606cf76,True
pre\output\fast\acceptance.json,470a0febaf782aa80dac83247a9736915ac7cd36f893c0ff44a1243ed86be78a,470a0febaf782aa80dac83247a9736915ac7cd36f893c0ff44a1243ed86be78a,True
pre\output\fast\artifact_registry.json,1e5002a92e4ebf165b396b63619222e634cd25120e7012362f0401abfdabbf80,1e5002a92e4ebf165b396b63619222e634cd25120e7012362f0401abfdabbf80,True
pre\output\fast\artifacts\airport_reference.parquet,640921f91b28f729dd63ab220990dce2ed9ebda7f6de106ae496482649642f6b,640921f91b28f729dd63ab220990dce2ed9ebda7f6de106ae496482649642f6b,True
pre\output\fast\artifacts\flow_reference.parquet,7300116c452bd08ee67aff68ae6bfa02d352e57f177bbc93707993883bd2fbed,7300116c452bd08ee67aff68ae6bfa02d352e57f177bbc93707993883bd2fbed,True
pre\output\fast\artifacts\label_clipping_bounds.json,685a7dd9a6532dd6014b8fb848224f180f2e54c0129f942aa30801a9db982d02,685a7dd9a6532dd6014b8fb848224f180f2e54c0129f942aa30801a9db982d02,True
pre\output\fast\artifacts\movement_time_reference.parquet,ead034d4513a0540328157f309072d280a0cd3443bfeb8aceb0cc9217624b63e,ead034d4513a0540328157f309072d280a0cd3443bfeb8aceb0cc9217624b63e,True
pre\output\fast\artifacts\passenger_reference_period_audit.parquet,3696b81dc17291b3fa9309a243186640ace5a32e6e8d94bb360576d793ad3158,3696b81dc17291b3fa9309a243186640ace5a32e6e8d94bb360576d793ad3158,True
pre\output\fast\artifacts\passenger_reference.parquet,ec168197a4df847a68e89b6a886afed8602f260da737355024140940c78c3c6b,ec168197a4df847a68e89b6a886afed8602f260da737355024140940c78c3c6b,True
pre\output\fast\artifacts\turnaround_reference.parquet,a94039bb179bdde40944a1a2c356c2fc22e43e1019d5e0ec77cea6d0d9d19086,a94039bb179bdde40944a1a2c356c2fc22e43e1019d5e0ec77cea6d0d9d19086,True
pre\output\fast\artifacts\weather_climatology.parquet,a41a92ed0c1da9057ef53bfd2e4a2fd5fa2e901d74c6548d65b8ccc4d611d357,a41a92ed0c1da9057ef53bfd2e4a2fd5fa2e901d74c6548d65b8ccc4d611d357,True
pre\output\fast\calibration.parquet,4522bdd95e29c2213f5a14e99b9f43c4d214963f86a123f2b70fb4b5a6e4537d,4522bdd95e29c2213f5a14e99b9f43c4d214963f86a123f2b70fb4b5a6e4537d,True
pre\output\fast\checkpoints\01_2.1_load_public_sources.json,a6e35e7506c1d62f5a3bf31c990cb0031c11e055e21eecdbb6a1be14b4d06024,a6e35e7506c1d62f5a3bf31c990cb0031c11e055e21eecdbb6a1be14b4d06024,True
pre\output\fast\checkpoints\02_2.2_build_episodes_and_references.json,b4ee1792c82a06379926d9425c44e930d6216d39dfd5e98e182b558e42657e85,b4ee1792c82a06379926d9425c44e930d6216d39dfd5e98e182b558e42657e85,True
pre\output\fast\checkpoints\03_2.3_build_snapshot_requests.json,e0178428b52193b61d339a2e34f9d32c2c29010641865fdc6a747029d7488c0a,e0178428b52193b61d339a2e34f9d32c2c29010641865fdc6a747029d7488c0a,True
pre\output\fast\checkpoints\04_2.4_extract_candidate_state_2.5_build_airport_flow_cache.json,5c52d621776f3ebecbf50cabf94386b60bc8e5f50a3dade8df870c7f41543327,5c52d621776f3ebecbf50cabf94386b60bc8e5f50a3dade8df870c7f41543327,True
pre\output\fast\checkpoints\05_2.6_attach_state_features.json,0598688f7ec32f88e7ceaef20786a2ff0c3e1cf359635f6d47dab34765a561f4,0598688f7ec32f88e7ceaef20786a2ff0c3e1cf359635f6d47dab34765a561f4,True
pre\output\fast\checkpoints\06_2.7_attach_weather.json,336f06661253edc083adf03c6963d4c9596417026632384406cccf33289653f6,336f06661253edc083adf03c6963d4c9596417026632384406cccf33289653f6,True
pre\output\fast\checkpoints\07_2.8_attach_flow.json,8e82fd2ca7f73a32794951ced4cec642d5801d9c2d6864e3ddf5f06a4726ca1a,8e82fd2ca7f73a32794951ced4cec642d5801d9c2d6864e3ddf5f06a4726ca1a,True
pre\output\fast\checkpoints\08_2.9_attach_calibration_and_rules.json,dc28d5844ee101a8a1fa6456cd838ac9d87d4da17d1219e7c02fa0ad4464d4bb,dc28d5844ee101a8a1fa6456cd838ac9d87d4da17d1219e7c02fa0ad4464d4bb,True
pre\output\fast\checkpoints\09_2.10_export_five_table_contract.json,08a04b7b4a3bb5a0ec8f8bb240c5bda8654f4e1ab150a4fd3e12f92500ed488f,08a04b7b4a3bb5a0ec8f8bb240c5bda8654f4e1ab150a4fd3e12f92500ed488f,True
pre\output\fast\episodes.parquet,212bc1132818486a0dd71bd6c7920059b4778417eebe91b1eb7a26345ca4ef93,212bc1132818486a0dd71bd6c7920059b4778417eebe91b1eb7a26345ca4ef93,True
pre\output\fast\evidence_audit.parquet,3d89704221288bad593e9eb32b836439f404c838d110fb5db6a75bfc553c83f7,3d89704221288bad593e9eb32b836439f404c838d110fb5db6a75bfc553c83f7,True
pre\output\fast\fast_month_selection_audit.csv,86369f45a998ba041745489e6046e8b28cf83b5a3f4fb7d1e4b4311562f3b190,86369f45a998ba041745489e6046e8b28cf83b5a3f4fb7d1e4b4311562f3b190,True
pre\output\fast\intermediate\snapshot_state_requests.parquet,d0e3a59b54af603c32f09d9272a3953e7ae2fbb86561fec2eadd3436d547ff6a,d0e3a59b54af603c32f09d9272a3953e7ae2fbb86561fec2eadd3436d547ff6a,True
pre\output\fast\logs\run.log,4e268644bdde9f91d3843d322f7bf58c5aa4d0fc67734de6299b41e57f8c8560,4e268644bdde9f91d3843d322f7bf58c5aa4d0fc67734de6299b41e57f8c8560,True
pre\output\fast\manifests\fast_subset_manifest.csv,27cbb73abb0e1ada881ae67781242265cf9d8b2cd7b3661d744e483b7bcdce55,27cbb73abb0e1ada881ae67781242265cf9d8b2cd7b3661d744e483b7bcdce55,True
pre\output\fast\manifests\fast_subset_manifest.parquet,908e2c1cb58d02aafde2b4b275fb38aa274efaa9fe957a666f3a61ad6805f726,908e2c1cb58d02aafde2b4b275fb38aa274efaa9fe957a666f3a61ad6805f726,True
pre\output\fast\manifests\pre_manifest.json,dfd97c34b28679149394b8b74282070810a5bc442034919e5a38c34c77300867,dfd97c34b28679149394b8b74282070810a5bc442034919e5a38c34c77300867,True
pre\output\fast\manifests\raw_inventory.parquet,f2b75c24362adf86e814398b7742d50c4363c210b18b9c4b92f8913d2e06dd23,f2b75c24362adf86e814398b7742d50c4363c210b18b9c4b92f8913d2e06dd23,True
pre\output\fast\manifests\state_vector_coverage_calendar.parquet,76c4bd0e0b504db9967d5f50467af4b261dee2a6bcdf318531b70a20c44eace4,76c4bd0e0b504db9967d5f50467af4b261dee2a6bcdf318531b70a20c44eace4,True
pre\output\fast\passenger_fallback_distribution.parquet,43ee0f795440d1dac8cea622d148ef3b4a7b373e6b75897629146e3a4b86d864,43ee0f795440d1dac8cea622d148ef3b4a7b373e6b75897629146e3a4b86d864,True
pre\output\fast\PASSENGER_MONTH_FAST_REPORT.md,e1a0c529c9a7660a944442166d4aed8bb4b4ea4f5508443fd5d2132a9e6d4754,e1a0c529c9a7660a944442166d4aed8bb4b4ea4f5508443fd5d2132a9e6d4754,True
pre\output\fast\PASSENGER_MONTH_FAST_SUMMARY.json,bafdcfac754b2085c68c970f72b04890e755975ba2b3c2ea1b1554d1272d2b1d,bafdcfac754b2085c68c970f72b04890e755975ba2b3c2ea1b1554d1272d2b1d,True
pre\output\fast\passenger_support_by_airport.parquet,1657cb46a1466750bfb4a8b422f26a8ab979c31fdbeabc30ee947e217e59c498,1657cb46a1466750bfb4a8b422f26a8ab979c31fdbeabc30ee947e217e59c498,True
pre\output\fast\passenger_support_by_source_period.parquet,b066545ca4c17b643b4b9c625eb33a633e31a35541a24d9c002615a4f5ab1105,b066545ca4c17b643b4b9c625eb33a633e31a35541a24d9c002615a4f5ab1105,True
pre\output\fast\passenger_support_by_split.parquet,f7bda5d736f5e364e1019dac054b76928584a444c84d179c840b0e9061163baf,f7bda5d736f5e364e1019dac054b76928584a444c84d179c840b0e9061163baf,True
pre\output\fast\reports\cache_manifest.json,c01ea9746241aa0135a0c9a8527f83e570d8ec52d3547c58e6b2b5d915936725,c01ea9746241aa0135a0c9a8527f83e570d8ec52d3547c58e6b2b5d915936725,True
pre\output\fast\reports\consumer_cohort_readiness.parquet,479997725d036f725d9ffb7b3d00c88c898d0e483b1c65b2bb81060fbc370caa,479997725d036f725d9ffb7b3d00c88c898d0e483b1c65b2bb81060fbc370caa,True
pre\output\fast\reports\consumer_input_matrix.parquet,23c359558565d7d018231f630c05ea84c2365060a48c9bf978e35f34621616b9,23c359558565d7d018231f630c05ea84c2365060a48c9bf978e35f34621616b9,True
pre\output\fast\reports\consumer_readiness.json,22a572b8ae774aa3ee7de3284f276cd5d4f746bd549b4c306fdbc3b6ea30f82c,22a572b8ae774aa3ee7de3284f276cd5d4f746bd549b4c306fdbc3b6ea30f82c,True
pre\output\fast\reports\leakage_checks.json,26dee02593eab8008adae5d8575cf8cedf45033f7d0a547b6a7750a0eb71ceba,26dee02593eab8008adae5d8575cf8cedf45033f7d0a547b6a7750a0eb71ceba,True
pre\output\fast\reports\missingness_by_table.parquet,0028a0656f93575ff0f432e9db705301b82e0fd8e945e7266da6b28d1565c241,0028a0656f93575ff0f432e9db705301b82e0fd8e945e7266da6b28d1565c241,True
pre\output\fast\reports\passenger_fallback_audit.parquet,70d9e66545a43e42796b7ae5f2b1febdf488151b9d96168107a852de962e16a3,70d9e66545a43e42796b7ae5f2b1febdf488151b9d96168107a852de962e16a3,True
pre\output\fast\reports\passenger_fallback_distribution.parquet,43ee0f795440d1dac8cea622d148ef3b4a7b373e6b75897629146e3a4b86d864,43ee0f795440d1dac8cea622d148ef3b4a7b373e6b75897629146e3a4b86d864,True
pre\output\fast\reports\PASSENGER_MONTH_FAST_REPORT.md,e1a0c529c9a7660a944442166d4aed8bb4b4ea4f5508443fd5d2132a9e6d4754,e1a0c529c9a7660a944442166d4aed8bb4b4ea4f5508443fd5d2132a9e6d4754,True
pre\output\fast\reports\PASSENGER_MONTH_FAST_SUMMARY.json,bafdcfac754b2085c68c970f72b04890e755975ba2b3c2ea1b1554d1272d2b1d,bafdcfac754b2085c68c970f72b04890e755975ba2b3c2ea1b1554d1272d2b1d,True
pre\output\fast\reports\passenger_support_by_airport.parquet,1657cb46a1466750bfb4a8b422f26a8ab979c31fdbeabc30ee947e217e59c498,1657cb46a1466750bfb4a8b422f26a8ab979c31fdbeabc30ee947e217e59c498,True
pre\output\fast\reports\passenger_support_by_source_period.parquet,b066545ca4c17b643b4b9c625eb33a633e31a35541a24d9c002615a4f5ab1105,b066545ca4c17b643b4b9c625eb33a633e31a35541a24d9c002615a4f5ab1105,True
pre\output\fast\reports\passenger_support_by_split.parquet,f7bda5d736f5e364e1019dac054b76928584a444c84d179c840b0e9061163baf,f7bda5d736f5e364e1019dac054b76928584a444c84d179c840b0e9061163baf,True
pre\output\fast\reports\pre_acceptance.json,470a0febaf782aa80dac83247a9736915ac7cd36f893c0ff44a1243ed86be78a,470a0febaf782aa80dac83247a9736915ac7cd36f893c0ff44a1243ed86be78a,True
pre\output\fast\reports\reference_fallback.parquet,7c872580955bd8382b7a32b8159dfc0c15400cd4ad5cd95354bac85a0476dba2,7c872580955bd8382b7a32b8159dfc0c15400cd4ad5cd95354bac85a0476dba2,True
pre\output\fast\reports\stage_runtime.parquet,01686db3288fafe4807a6a09d50a5a3b496bde7e88ed43a48bcb0aec6e1bbef1,01686db3288fafe4807a6a09d50a5a3b496bde7e88ed43a48bcb0aec6e1bbef1,True
pre\output\fast\reports\state_vector_extraction.parquet,97597b05c75d3d34e4e21f45f9fce113e2d23a9788cc810aa61705a866632121,97597b05c75d3d34e4e21f45f9fce113e2d23a9788cc810aa61705a866632121,True
pre\output\fast\reports\validation.json,d6f71ee3a08f4fb54a3666ac1c5d40dcca168a76e0db16ba221c5f61f14bc93b,d6f71ee3a08f4fb54a3666ac1c5d40dcca168a76e0db16ba221c5f61f14bc93b,True
pre\output\fast\rules.parquet,d5f65216ea85e718654cf3e1cedb10a1ad63b56d1722a211538cb00ca59068ea,d5f65216ea85e718654cf3e1cedb10a1ad63b56d1722a211538cb00ca59068ea,True
pre\output\fast\run_state.json,f0e8672b0b273f4dc95f27c3063c3dc03506e1430334b010fcae1a0616eb503d,f0e8672b0b273f4dc95f27c3063c3dc03506e1430334b010fcae1a0616eb503d,True
pre\output\fast\run_summary.json,4e268644bdde9f91d3843d322f7bf58c5aa4d0fc67734de6299b41e57f8c8560,4e268644bdde9f91d3843d322f7bf58c5aa4d0fc67734de6299b41e57f8c8560,True
pre\output\fast\snapshots.parquet,667d322a500b970bc09bfda83d5d14d72c4b7a933f22e8036de943c6af8bf239,667d322a500b970bc09bfda83d5d14d72c4b7a933f22e8036de943c6af8bf239,True
